CountryName,CountryCode,SeriesName,SeriesCode,[2021_YR2021],[2022_YR2022],[2023_YR2023]
Not classified,INX,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,..,..,..
Not classified,INX,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..
Not classified,INX,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..
Not classified,INX,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..,..,..
Not classified,INX,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..,..,..
Not classified,INX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..
Not classified,INX,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..
Not classified,INX,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,..,..,..
Not classified,INX,Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP,..,..,..
Not classified,INX,Poverty gap at $6.85 a day (2017 PPP) (%),SI.POV.UMIC.GP,..,..,..
Not classified,INX,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..
Not classified,INX,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..
Not classified,INX,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..
Not classified,INX,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..
Not classified,INX,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..
Not classified,INX,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,..
Not classified,INX,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..
Not classified,INX,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..
Not classified,INX,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..
Not classified,INX,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..
Not classified,INX,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..
Not classified,INX,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..
Not classified,INX,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,..
Not classified,INX,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,..,..
Not classified,INX,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..
Not classified,INX,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,..,..
Not classified,INX,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..
Not classified,INX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..
Not classified,INX,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..
Not classified,INX,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,..,..,..
Not classified,INX,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,..,..,..
Not classified,INX,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,..,..,..
Not classified,INX,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,..,..,..
Not classified,INX,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,..,..,..
Not classified,INX,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,..,..
Not classified,INX,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..
Not classified,INX,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,..,..,..
Not classified,INX,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,..,..,..
OECD members,OED,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..
OECD members,OED,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..
OECD members,OED,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..
OECD members,OED,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,1.000730038,1.000740051,..
OECD members,OED,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,99.30249786,99.32218933,..
OECD members,OED,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,99.23001862,99.24852753,..
OECD members,OED,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,99.26622772,99.28530884,..
OECD members,OED,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,81.7016577,82.41052774,..
OECD members,OED,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,75.7994908,76.95618085,..
OECD members,OED,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.66387166,79.62812981,..
OECD members,OED,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..
OECD members,OED,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,..,..,..
OECD members,OED,Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP,..,..,..
OECD members,OED,Poverty gap at $6.85 a day (2017 PPP) (%),SI.POV.UMIC.GP,..,..,..
OECD members,OED,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..
OECD members,OED,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..
OECD members,OED,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..
OECD members,OED,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..
OECD members,OED,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,6.539929337,5.29810461,4.931140546
OECD members,OED,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,7.481780202,6.114688757,5.806177514
OECD members,OED,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,5.720622775,4.576710992,4.206584517
OECD members,OED,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,11.0953102,9.611180495,9.256012034
OECD members,OED,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,13.22483514,11.53643578,10.95654209
OECD members,OED,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,10.01550427,8.615307647,8.354942985
OECD members,OED,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,9.396741522,7.809377951,7.391326081
OECD members,OED,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,11.47157087,9.748063827,9.074397627
OECD members,OED,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,8.186664481,6.670979054,6.45004603
OECD members,OED,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.420068608,5.22967278,5.010573447
OECD members,OED,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,6.415389717,5.226159222,5.006682894
OECD members,OED,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,6.012529591,4.792444335,4.681208475
OECD members,OED,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,6.011663307,4.797520045,4.680104953
OECD members,OED,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.192863722,4.986751877,4.828324861
OECD members,OED,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.190876381,4.989960507,4.828981561
OECD members,OED,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,14.36765303,12.08981999,11.56325036
OECD members,OED,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,14.4216778,12.14916141,11.61334102
OECD members,OED,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,13.26582433,11.39829071,11.17190272
OECD members,OED,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,13.33294623,11.45530948,11.20014004
OECD members,OED,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,13.60255145,11.55926562,11.22258677
OECD members,OED,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,13.65623182,11.607942,11.25169456
OECD members,OED,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,91.29440756,91.33405171,..
OECD members,OED,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,..,..,..
OECD members,OED,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,..,..,..
Other small states,OSS,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,83.22432709,83.43775177,83.78492737
Other small states,OSS,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,88.26634979,88.27757263,88.44085693
Other small states,OSS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,85.909729,86.01009369,86.25975037
Other small states,OSS,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,1.015740037,1.019530058,1.025259972
Other small states,OSS,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,91.32058716,91.66989899,92.03486633
Other small states,OSS,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,89.88329315,89.87976074,89.70976257
Other small states,OSS,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,90.57785797,90.75409698,90.85159302
Other small states,OSS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,74.83410225,75.29297631,..
Other small states,OSS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,70.25297432,70.8015861,..
Other small states,OSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.38749194,72.8992436,..
Other small states,OSS,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..
Other small states,OSS,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,..,..,..
Other small states,OSS,Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP,..,..,..
Other small states,OSS,Poverty gap at $6.85 a day (2017 PPP) (%),SI.POV.UMIC.GP,..,..,..
Other small states,OSS,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..
Other small states,OSS,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..
Other small states,OSS,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..
Other small states,OSS,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..
Other small states,OSS,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..
Other small states,OSS,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,..
Other small states,OSS,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..
Other small states,OSS,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,20.18223365,..,..
Other small states,OSS,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,22.04864647,..,..
Other small states,OSS,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,18.71413298,..,..
Other small states,OSS,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,26.08295446,..,..
Other small states,OSS,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,22.65607304,..,..
Other small states,OSS,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,31.97154567,..,..
Other small states,OSS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,9.731323123,9.205494684,8.763047651
Other small states,OSS,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,9.185658834,..,..
Other small states,OSS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,7.469534858,6.826990977,6.520653335
Other small states,OSS,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,7.951588985,..,..
Other small states,OSS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.366062348,7.765055672,7.41013148
Other small states,OSS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.519926123,..,..
Other small states,OSS,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,28.54312124,27.55548853,26.03638813
Other small states,OSS,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,23.46489827,..,..
Other small states,OSS,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,24.58228983,24.65681294,23.27080202
Other small states,OSS,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,20.91937706,..,..
Other small states,OSS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,26.22859619,25.82542643,24.39080342
Other small states,OSS,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,22.1100951,..,..
Other small states,OSS,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..
Other small states,OSS,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,..,..,..
Other small states,OSS,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,..,..,..
Pacific island small states,PSS,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..
Pacific island small states,PSS,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..
Pacific island small states,PSS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..
Pacific island small states,PSS,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,..,..,..
Pacific island small states,PSS,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,..,..,..
Pacific island small states,PSS,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..
Pacific island small states,PSS,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..
Pacific island small states,PSS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,71.20608576,71.85531947,..
Pacific island small states,PSS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,67.34564813,67.83044249,..
Pacific island small states,PSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.18482102,69.75597139,..
Pacific island small states,PSS,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..
Pacific island small states,PSS,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,..,..,..
Pacific island small states,PSS,Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP,..,..,..
Pacific island small states,PSS,Poverty gap at $6.85 a day (2017 PPP) (%),SI.POV.UMIC.GP,..,..,..
Pacific island small states,PSS,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..
Pacific island small states,PSS,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..
Pacific island small states,PSS,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..
Pacific island small states,PSS,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..
Pacific island small states,PSS,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..
Pacific island small states,PSS,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,..
Pacific island small states,PSS,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..
Pacific island small states,PSS,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..
Pacific island small states,PSS,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..
Pacific island small states,PSS,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..
Pacific island small states,PSS,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..
Pacific island small states,PSS,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..
Pacific island small states,PSS,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,..
Pacific island small states,PSS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.598313698,3.81708327,3.720007618
Pacific island small states,PSS,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..
Pacific island small states,PSS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,2.886526725,2.8693259,2.794789766
Pacific island small states,PSS,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..
Pacific island small states,PSS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.183777288,3.263764127,3.181085508
Pacific island small states,PSS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..
Pacific island small states,PSS,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,14.09037138,14.04687658,13.86535311
Pacific island small states,PSS,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,..,..,..
Pacific island small states,PSS,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,7.568139041,7.554733331,7.412940205
Pacific island small states,PSS,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,..,..,..
Pacific island small states,PSS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,9.896950195,9.915799298,9.746051062
Pacific island small states,PSS,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,..,..
Pacific island small states,PSS,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..
Pacific island small states,PSS,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,..,..,..
Pacific island small states,PSS,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,..,..,..
Post-demographic dividend,PST,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..
Post-demographic dividend,PST,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..
Post-demographic dividend,PST,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..
Post-demographic dividend,PST,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,..,..,..
Post-demographic dividend,PST,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,..,..,..
Post-demographic dividend,PST,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..
Post-demographic dividend,PST,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..
Post-demographic dividend,PST,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,82.60964212,82.87794535,..
Post-demographic dividend,PST,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,77.00868865,77.53862723,..
Post-demographic dividend,PST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.73487414,80.13574426,..
Post-demographic dividend,PST,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..
Post-demographic dividend,PST,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,..,..,..
Post-demographic dividend,PST,Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP,..,..,..
Post-demographic dividend,PST,Poverty gap at $6.85 a day (2017 PPP) (%),SI.POV.UMIC.GP,..,..,..
Post-demographic dividend,PST,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..
Post-demographic dividend,PST,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..
Post-demographic dividend,PST,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..
Post-demographic dividend,PST,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..
Post-demographic dividend,PST,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,5.100696308,3.892409089,3.809629128
Post-demographic dividend,PST,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,5.55700515,4.288016328,4.237783763
Post-demographic dividend,PST,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,4.701288737,3.543179276,3.442704616
Post-demographic dividend,PST,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,11.67828611,10.14208778,9.892347368
Post-demographic dividend,PST,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,13.50247105,12.05510713,11.58407757
Post-demographic dividend,PST,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,10.65873903,9.116148695,8.9680961
Post-demographic dividend,PST,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,8.355188462,6.821573999,6.597917413
Post-demographic dividend,PST,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,9.394984917,7.984261436,7.488074211
Post-demographic dividend,PST,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,7.655843035,6.018189796,5.998758421
Post-demographic dividend,PST,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,5.873789778,4.632211278,4.498938264
Post-demographic dividend,PST,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,5.901890464,4.652067078,4.519600752
Post-demographic dividend,PST,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,5.743092414,4.418142042,4.4429819
Post-demographic dividend,PST,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,5.780797912,4.453854122,4.472683116
Post-demographic dividend,PST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.803080303,4.516275987,4.468756295
Post-demographic dividend,PST,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.835534499,4.545127564,4.49598413
Post-demographic dividend,PST,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,12.62612795,10.27601761,10.11828533
Post-demographic dividend,PST,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,12.75542572,10.38448536,10.21732118
Post-demographic dividend,PST,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,13.20920582,11.24199296,11.22813316
Post-demographic dividend,PST,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,13.36821939,11.37360078,11.32508621
Post-demographic dividend,PST,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,12.8876761,10.75383192,10.67917116
Post-demographic dividend,PST,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,13.02303899,10.86632644,10.77225171
Post-demographic dividend,PST,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,97.70986062,97.79127103,..
Post-demographic dividend,PST,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,..,..,..
Post-demographic dividend,PST,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,..,..,..
Pre-demographic dividend,PRE,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,57.2521286,57.87820816,58.40507126
Pre-demographic dividend,PRE,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,72.35675812,72.65383911,72.89469147
Pre-demographic dividend,PRE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,64.72286987,65.18647766,65.57189941
Pre-demographic dividend,PRE,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,0.900810003,0.905120015,0.908659995
Pre-demographic dividend,PRE,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,71.22038269,71.83574677,72.31111908
Pre-demographic dividend,PRE,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,79.06223297,79.36631775,79.57958221
Pre-demographic dividend,PRE,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,75.16658783,75.62590027,75.96999359
Pre-demographic dividend,PRE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,61.68818489,62.298698,..
Pre-demographic dividend,PRE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,58.04036424,58.68917591,..
Pre-demographic dividend,PRE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.83625468,60.47033443,..
Pre-demographic dividend,PRE,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..
Pre-demographic dividend,PRE,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,..,..,..
Pre-demographic dividend,PRE,Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP,..,..,..
Pre-demographic dividend,PRE,Poverty gap at $6.85 a day (2017 PPP) (%),SI.POV.UMIC.GP,..,..,..
